X,Y,OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID
-9822324.94786125,4881779.21041884,8288,Permit Parking Only,"12"" X 18""", ,Punched Telespar, ,Parking, ,PPO,Champaign,8902,,AERIAL,I,,6326,,{7AFF4F94-F829-4725-B51C-5E730775DA69}
-9822325.63440966,4881735.25469497,8289,Permit Parking Only,"12"" X 18""", ,Streetlight, ,Parking, ,PPO,Champaign,8903,,AERIAL,I,,6377,,{8DE63A2A-6B92-46AD-88AC-EE812D37DAE6}
-9822879.47399038,4883374.07605034,8290,No Parking,"12"" X 18""", ,Traffic Signal Standard,2015,Parking, ,R7-1,Champaign,8904,,AERIAL,K,,6378,,{F252E2E0-D393-4576-956C-ED1D8B41F7C4}
-9822994.30185096,4883393.66662558,8291,No Parking to Corner,"12"" X 18""", ,Old Metal Post, ,Parking,,HR7-11,Champaign,8905,,AERIAL,K,,6379,,{33036E53-055C-4CD7-BFF4-61CBFD6D1D50}
-9823010.24519107,4883393.92714141,8292,No Parking 2am-5am,"12"" X 18""", ,Punched Telespar,2014,Parking, ,R7-2,Champaign,8906,,AERIAL,K,,6380,,{C17BACB4-CB86-411C-B4A4-336D478B2001}
-9823070.85782791,4883394.85018806,8293,No Parking 2am-5am,"12"" X 18""", ,Streetlight,2014,Parking, ,R7-2,Champaign,8907,,AERIAL,K,,6381,,{C674799B-143E-47F5-991B-F5CE0DB7E4AB}
-9823157.20989342,4883394.78755074,8294,No Parking 3am-5am,"12"" X 18""", ,Punched Telespar,2014,Parking, ,R7-2,Champaign,8908,,AERIAL,K,,6382,,{ECEF8EFC-EBBE-4F7E-B745-ECAE9FAA7F61}
-9823192.43930443,4883107.72176155,8295,No Parking to Corner,"12"" X 18""", ,Streetlight, ,Parking, ,HR7-11,Champaign,8909,,AERIAL,K,,6383,,{39849B7F-8DF0-48E2-B933-2FB9F535F88B}
-9823154.86904389,4883090.80540473,8296,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8910,,AERIAL,K,,6384,,{1A7A3252-166E-4063-979A-0263C34D35AB}
-9823079.39151671,4883067.41680648,8297,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8911,,AERIAL,K,,6385,,{F9828719-5312-4A27-8B14-8B26F6C5A01E}
-9823235.261311,4883342.30290676,8298,One Way Right,"12"" X 36""", ,Streetlight,2013,Regulatory, ,R6-1R,Champaign,8912,,AERIAL,K,,6386,,{C378E57F-EACC-4CA1-9870-FC4B920113CE}
-9823240.6310167,4883293.76312299,8299,One Way Right,"12"" X 36""", ,Streetlight, ,Regulatory, ,R6-1R,Champaign,8913,,AERIAL,K,,6387,,{BCE585A9-3D70-4260-AE51-52CCE9F8F01A}
-9823239.80193552,4883279.68247631,8300,One Way Right,"12"" X 36""", ,Streetlight, ,Regulatory,back to back,R6-1R,Champaign,8914,,AERIAL,K,,6388,,{81A8CFE6-80D4-4562-9876-E7E43D7C3553}
-9823239.80193552,4883279.68247631,8301,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,8915,,AERIAL,K,,6388,,{6057337E-6539-4EBA-8F9C-1D229EFB4A40}
-9823237.80052244,4883153.58253964,8302,One Way Left,"18"" X 24""", ,Traffic Signal Standard, ,Regulatory, ,R6-2L,Champaign,8916,,AERIAL,K,,6389,,{4D3F850E-5647-476D-9F9D-3D6B29A48AA3}
-9823242.06336011,4883135.09757915,8303,One Way Right,"18"" X 24""", ,Traffic Signal Standard, ,Regulatory, ,R6-2R,Champaign,8917,,AERIAL,K,,6390,,{AB0BCE28-D0BB-4B37-A2B9-EC5F33BBFC7E}
-9823240.5562181,4882997.16698317,8304,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory, ,R6-1R,Champaign,8918,,AERIAL,K,,6391,,{3BFB7E4F-22D3-4321-B82A-FB7BC6ED14BC}
-9823421.43401072,4883748.00999884,8305,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8919,,AERIAL,A,,6392,,{70050FC4-5E32-4D72-B688-5B7BE2A2AC8C}
-9828470.18959543,4876011.29357707,8306,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8921,,AERIAL,E,,1760,,{B2B8A477-1405-4EA0-90FE-7309E6CD1B85}
-9827931.99276243,4876035.85440517,8307,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8922,,AERIAL,E,,1758,,{BE73C8FE-06B5-49A6-A311-83CD67C463DB}
-9823607.48586035,4884346.68612407,8308,One Way Left,"12"" X 36""", ,Streetlight, ,Regulatory, ,R6-1L,Champaign,8923,,AERIAL,A,,6393,,{DD7B7288-53BE-47EC-89DC-440BE5F089AF}
-9823604.61063536,4883720.28990288,8309,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory, ,R6-1L,Champaign,8924,,AERIAL,A,,6394,,{D2BABAC7-2EAE-48F9-A1BF-AB0801880DD8}
-9823578.84348541,4883578.38921061,8310,One Way Left,"12"" X 36""", ,Streetlight, ,Regulatory,back to back,R6-1L,Champaign,8925,,AERIAL,A,,6395,,{9524E552-36CD-4CC0-A532-6D416B424C03}
-9823578.84348541,4883578.38921061,8311,One Way Right,"12"" X 36""", ,Streetlight, ,Regulatory,back to back,R6-1R,Champaign,8926,,AERIAL,A,,6395,,{B7C68236-1ABF-4767-A01A-7B98C8D1D88A}
-9823577.95900937,4883713.98508967,8312,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,8927,,AERIAL,A,,6233,,{95B0D3F5-D564-49F4-887A-6D08B833E25C}
-9823577.95900937,4883713.98508967,8313,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,8928,,AERIAL,A,,6233,,{C168DB0A-B907-43FB-8ED0-2010CFC2F034}
-9823431.70094883,4883775.77732657,8314,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,8929,,AERIAL,A,,6396,,{37150438-A05C-4DD8-9B10-D2AB21525BB6}
-9823431.70094883,4883775.77732657,8315,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,8930,,AERIAL,A,,6396,,{B1969EBB-F96E-48F0-ACD0-31BE44A13F46}
-9823397.16764295,4882788.56253146,8316,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory, ,R6-1L,Champaign,8931,,AERIAL,K,,6397,,{F59D13B2-DC32-4D11-947C-AA9646BAAD85}
-9823392.45776207,4882725.28982569,8317,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,8932,,AERIAL,K,,6398,,{D2826A6F-AB76-4C72-A1FA-A4CE20EC24AA}
-9823392.45776207,4882725.28982569,8318,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,8933,,AERIAL,K,,6398,,{3322E3B3-F383-40F3-8387-C15A1B5840F4}
-9823428.10259334,4883699.59923727,8319,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8934,,AERIAL,A,,6399,,{FB5273E5-599A-4D59-AC10-A601313A5187}
-9823431.99048712,4883558.91230812,8320,Stop,"30""",3-Way,Streetlight, ,Regulatory, ,R1-1,Champaign,8935,,AERIAL,A,,6400,,{D0F26A58-5281-44BA-8DC3-5ABDB3BF4A23}
-9823420.49566266,4883549.68458356,8321,Stop,"30""",3-Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8936,,AERIAL,A,,6401,,{AA3312A7-8787-4B23-A523-B9BBAF2A3710}
-9823401.20356223,4883550.28094178,8322,Stop,"30""",3-Way,Streetlight, ,Regulatory, ,R1-1,Champaign,8937,,AERIAL,A,,6402,,{2903D9E5-853B-4C2E-98E5-2F5F9BEA2E8C}
-9823391.8419394,4883577.97823841,8323,Stop,"30""",3-Way,Streetlight, ,Regulatory, ,R1-1,Champaign,8938,,AERIAL,A,,6403,,{10A661B3-83FD-4CDB-8B05-3B5EA90700BF}
-9827501.03534288,4880230.06392939,8324,Stop,"30""",4-Way,School Zone Flasher,2010,Regulatory,,R1-1,Champaign,8939,,AERIAL,D,,6404,,{4CFC7B04-239F-4D0C-A66C-97F610670074}
-9827457.31449401,4880253.41271858,8325,Stop,"30""",4-Way,School Zone Flasher, ,Regulatory,,R1-1,Champaign,8940,,AERIAL,D,,6405,,{0D804DAD-D6AB-4380-B8B3-B83B40C82267}
-9827459.96989173,4880240.81309003,8326,Stop,"30""",4-Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8941,,AERIAL,D,,6406,,{AB4097AF-2311-4536-9EB5-38616990BAB8}
-9827502.88525682,4880241.16468085,8327,Stop,"30""",4-Way,Punched Telespar,2018,Regulatory, ,R1-1,Champaign,8942,,AERIAL,D,,6407,,{98FFD93A-5418-41B5-AE64-1C5D1420C34F}
-9823393.34852791,4883712.60363423,8328,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8943,,AERIAL,A,,6408,,{A8E07BE4-AFFB-4093-9A66-5C3B4E503943}
-9823396.7210682,4883789.7181432,8329,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8944,,AERIAL,A,,6409,,{E9A8D108-0F43-47BA-B734-3A8181811F58}
-9827133.60053126,4881811.44587582,8330,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8945,,AERIAL,D,,6410,,{8E5D91A3-C56F-4007-8605-C423EA002B59}
-9827165.17768249,4881364.41893041,8331,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8946,,AERIAL,D,,6411,,{918D8B4C-D2E3-4426-9E37-D56FC2DDE2F1}
-9827082.42741769,4880842.76429779,8332,Stop,"30""", ,Punched Telespar,2019,Regulatory, ,R1-1,Champaign,8947,,AERIAL,D,,6412,,{3C69FAA4-ADC8-4B5E-A594-6D2278F586CB}
-9828878.58064974,4881348.33709149,8333,Stop,"30""", ,Punched Telespar,2018,Regulatory, ,R1-1,Champaign,8948,,AERIAL,D,,6413,,{4D176189-0AC9-4DDF-9DEB-D0581674BC1D}
-9822485.15185485,4882448.89866003,8334,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8949,,AERIAL,J,,6414,,{C1B3DAB6-150F-416F-8F5F-1F97215AD730}
-9822499.02826829,4882565.72486411,8335,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8950,,AERIAL,J,,6415,,{716EC523-0ECB-4F63-ADEC-167E16475C77}
-9822485.04192619,4882800.85288706,8336,Stop,"30""", ,Streetlight, ,Regulatory, ,R1-1,Champaign,8951,,AERIAL,J,,6416,,{1078A431-40CF-4C17-9610-DD0CF41376F9}
-9822498.84994943,4882843.90980137,8337,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8952,,AERIAL,J,,6417,,{DB3B2FC2-99A0-47B9-8FF8-CA3B5AFE8EFA}
-9822508.98257941,4882598.09888307,8338,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8953,,AERIAL,J,,6418,,{C4D2E2DA-B34D-43ED-ACFE-C1A8360F2C77}
-9823428.10259334,4883699.59923727,8339,Streetname - Sesquicentennial,"6"" X 30""", ,Punched Telespar, ,Streetname,,N/A,Champaign,8955,,AERIAL,A,W200 Vine St,6399,,{9BED37F7-3116-4866-8106-4EE376E8C153}
-9823420.49566266,4883549.68458356,8340,Streetname - Sesquicentennial,"6"" X 30""", ,Punched Telespar, ,Streetname,,N/A,Champaign,8956,,AERIAL,A,N600 Randolph St,6401,,{45532E47-394E-42EB-B167-8C1E8BE064BF}
-9823396.7210682,4883789.7181432,8341,Streetname - Sesquicentennial,"6"" X 30""", ,Punched Telespar, ,Streetname,,N/A,Champaign,8957,,AERIAL,A,N800 Randolph St,6409,,{0AD05A11-BFCD-4F9B-90FC-0D5961807E25}
-9826918.22043424,4880249.05528284,8342,Streetname,"18"" X 60""",1800 West,Traffic Signal Mast Arm, ,Streetname, ,D3-1,Champaign,8958,,AERIAL,C,1600 S Mattis Ave,5827,,{A9853A44-0229-4E81-9065-D37CC3C9DD7B}
-9826918.22043424,4880249.05528284,8343,Streetname,"24"" X 18""",Yes,Traffic Signal Standard, ,Streetname,,D3-1,Champaign,8959,,AERIAL,C,1800 West,5827,,{692C83C5-DF5C-4E54-A484-062C0A7D2221}
-9826911.03141577,4880207.87949006,8344,Streetname,"24"" X 18""",Yes,Traffic Signal Standard, ,Streetname,,D3-1,Champaign,8960,,AERIAL,C,1600 South,6420,,{FF73D666-67FA-41FD-86A5-CD5F23DBE3AD}
-9826911.03141577,4880207.87949006,8345,Streetname,"18"" X 60""","Illini Blvd, 1600 South",Traffic Signal Mast Arm, ,Streetname, ,D3-1,Champaign,8961,,AERIAL,C,1800 W Kirby Ave,6420,,{E86C1D68-60AE-4DFA-B320-E722C724FE6D}
-9826911.03141577,4880207.87949006,8346,Streetname - Honorary,"24"" X 48""",Yes,Traffic Signal Standard, ,Streetname, ,D3-1,Champaign,8962,,AERIAL,C,Illini Blvd,6420,,{324BE4CB-B716-41DF-B41C-6A7A14E75E30}
-9826871.84467417,4880214.57064706,8347,Streetname,"18"" X 60""",1800 West,Traffic Signal Mast Arm, ,Streetname, ,D3-1,Champaign,8963,,AERIAL,C,1600 S Mattis Ave,6421,,{0FAD9D2E-1C93-4E42-822C-2089EB162EB1}
-9826871.84467417,4880214.57064706,8348,Streetname,"24"" X 18""",Yes,Traffic Signal Standard, ,Streetname,,D3-1,Champaign,8964,,AERIAL,C,1800 West,6421,,{454A4DB7-CD83-4137-AA18-47785AFF4341}
-9826876.92698981,4880252.22943242,8349,Streetname,"24"" X 18""",Yes,Traffic Signal Standard, ,Streetname,,D3-1,Champaign,8965,,AERIAL,C,1600 South,6422,,{6F085723-4CA2-4B5E-A529-40B98D5173B2}
-9826876.92698981,4880252.22943242,8350,Streetname - Honorary,"24"" X 48""",Yes,Traffic Signal Standard, ,Streetname, ,D3-1,Champaign,8966,,AERIAL,C,Illini Blvd,6422,,{EDCA0904-04FC-4B69-9CDA-BC943FE57C57}
-9826876.92698981,4880252.22943242,8351,Streetname,"18"" X 60""","Illini Blvd, 1600 South",Traffic Signal Mast Arm, ,Streetname, ,D3-1,Champaign,8967,,AERIAL,C,1800 W Kirby Ave,6422,,{E15BECB1-6E3E-4494-A7B7-3B3AFDF9AC1F}
-9826894.00038259,4881783.00380745,8352,Streetname,"18"" X 60""",1800 West,Streetlight, ,Streetname, ,D3-1,Champaign,8968,,AERIAL,C,700 S Mattis Ave,6423,,{530B0459-1B55-4A46-AE1A-9B7847653FC4}
-9821929.11163614,4881971.7338769,8353,No Bikes on Sidewalk,"18"" X 24""", ,Streetlight, ,Regulatory, ,N/A,Champaign,8969,,AERIAL,I,,6424,,{24EA1CDC-5AE4-448D-B89E-29AA3345288B}
-9821828.20973954,4881973.49080019,8354,Adopt A Campus Pathway,"12"" X 18""", ,Streetlight, ,Custom,Alpha Phi Omega,N/A,Champaign,8970,,AERIAL,I,,6425,,{F1142F00-2157-4A60-8DA8-2452EC4C04BD}
-9821782.36120366,4881974.05501494,8355,No Bikes on Sidewalk,"18"" X 24""", ,Streetlight, ,Regulatory, ,N/A,Champaign,8971,,AERIAL,I,,6104,,{FFD5B73E-A1F9-48AE-A721-57E52812F110}
-9821770.73974394,4881970.10966619,8356,No Turn on Red,"18"" X 18""", ,Traffic Signal Mast Arm, ,Regulatory, ,R10-11,Champaign,8972,,AERIAL,I,,6426,,{599F476F-B410-43BF-8EF6-1806CE02B7E7}
-9821770.73974394,4881970.10966619,8357,OK Diagonal Crossing,"12"" X 18""", ,Traffic Signal Standard, ,Object Marker, ,N/A,Champaign,8973,,AERIAL,I,,6426,,{F3DDA919-C5D2-4125-9462-4AC28FE3C878}
-9821772.12935433,4881918.94899384,8358,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8974,,AERIAL,I,,6427,,{B44B3601-7309-4275-BDFC-A330456BB083}
-9821770.6954631,4881836.84452521,8359,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8975,,AERIAL,I,,6178,,{4A4D7854-1ED0-4472-816F-717944E55B3F}
-9821879.22606511,4881814.95439994,8360,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8976,,AERIAL,I,,6242,,{C52A9BAA-B463-4BB4-9F07-C1F0E447E0C3}
-9821913.20163905,4881796.04230909,8361,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8977,,AERIAL,I,,6245,,{523B7C28-A2E1-46E2-9363-B27B6A32D5E6}
-9822308.92662209,4881844.4268022,8362,No Parking Loading Zone 15 min max,"12"" X 18""", ,Punched Telespar, ,Parking,,R7-6,Champaign,8978,,AERIAL,I,,6428,,{BCEA9E5C-9C48-4C9B-A0A2-0BC09799FF29}
-9822310.51289659,4882026.20545756,8363,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8979,,AERIAL,I,,6250,,{E4479D74-A7AE-439D-9E99-7D16C165C902}
-9822310.69272851,4882089.096824,8364,Permit Parking Only,"12"" X 18""", ,Punched Telespar, ,Parking, ,PPO,Champaign,8980,,AERIAL,I,,6429,,{0DC18F90-D0A8-4723-9BBD-0685E1C3DB41}
-9822328.9442732,4882130.1753194,8365,Permit Parking Only,"12"" X 18""", ,Punched Telespar, ,Parking, ,PPO,Champaign,8981,,AERIAL,I,,6253,,{EA3E8F28-C143-4DE7-AB02-0E500B822838}
-9822328.0392225,4882067.18405274,8366,Permit Parking Only,"12"" X 18""", ,Streetlight, ,Parking, ,PPO,Champaign,8982,,AERIAL,I,,6430,,{6ED489BC-A571-4504-9AE8-8CF30B207048}
-9822484.03347993,4881805.03541663,8367,Permit Parking Only,"12"" X 18""", ,Punched Telespar, ,Parking, ,PPO,Champaign,8983,,AERIAL,I,,6258,,{8A4C03F4-1841-4BE5-8CC5-190A4C2950B0}
-9821607.61324007,4881638.92703654,8368,No Left Turn,"24"" X 24""", ,Unpunched Telespar, ,Regulatory, ,R3-2,Champaign,8984,,AERIAL,I,,6102,,{BFACEFCA-BB7D-4B8C-B5E8-27FE49DF4A89}
-9821600.27267468,4881602.38420023,8369,Tow Zone Reserved for Zipcars,"12"" X 18""", ,Meter Post, ,Parking,,N/A,Private,8985,,AERIAL,I,,6431,,{239CC965-9182-49FF-8C1A-F1460D9F9A94}
-9821600.1908295,4881601.58423293,8370,Tow Zone Reserved for Zipcars,"12"" X 18""", ,Meter Post, ,Parking,,N/A,Private,8986,,AERIAL,I,,6432,,{7027C50D-595E-4117-95D2-CD01F57A9D28}
-9821600.26622431,4881591.03853798,8371,Zipcars Live Here,"24"" X 24""", ,Streetlight, ,Parking,back to back,N/A,Private,8987,,AERIAL,I,,6259,,{6FAFBC05-8EC7-48B1-B773-E4B7AC011E2F}
-9821600.26622431,4881591.03853798,8372,Zipcars Live Here,"24"" X 24""", ,Streetlight, ,Parking,back to back,N/A,Private,8988,,AERIAL,I,,6259,,{90245E0D-3031-4567-B6EC-1CDD8D662225}
-9821662.1435749,4881490.19444928,8373,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8989,,AERIAL,I,,6263,,{05057C1B-ADCD-4E4E-8E64-B078D1B7F701}
-9821591.06311972,4881478.88332174,8374,Lane Use -Left Arrow Cars Only Straight Arrow Bus Only,"24"" X 30""", ,Punched Telespar, ,Regulatory, ,N/A,Champaign,8990,,AERIAL,I,,6433,,{B83003B7-8B18-4FBC-8142-F4A7553E4E1E}
-9821591.03956377,4881486.96344024,8375,Right Curve,"24"" X 24""", ,Punched Telespar,2012,Warning,,W1-2R,Champaign,8991,,AERIAL,I,,6434,,{484069F6-FA09-4DDF-B457-3982A4A91F9B}
-9821597.12069612,4881403.81640901,8376,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,8992,,AERIAL,I,,6266,,{CD5DE470-67B9-48AE-8B02-10D31728F6DE}
-9821683.24821982,4882323.37554244,8377,Left Lane Must Turn Left,"24"" X 24""", ,Streetlight, ,Regulatory, ,R3-7,Champaign,8994,,AERIAL,I,,6268,,{0710BFED-7842-4F66-B928-F286B1FA2ACC}
-9821619.47112202,4882327.07224847,8378,Hospital,"24"" X 24""",Arrow Left,Traffic Signal Standard, ,Guide, ,D9-2,IDOT,8995,,AERIAL,I,,6435,,{91E9EE0F-99FB-4BA3-830D-FD746C2C5259}
-9821615.85034743,4882322.79986651,8379,Right Turn Yield to Pedestrians,"24"" X 24""", ,Traffic Signal Standard, ,Regulatory, ,R10-15R,IDOT,8996,,AERIAL,I,,6436,,{CF99AFC1-BE96-4437-9C51-6B5F76266C38}
-9821615.17833917,4882317.59036581,8380,IL-45,"24"" X 24""", ,Traffic Signal Standard, ,Guide, ,M1-I100,IDOT,8997,,AERIAL,I,,6099,,{317EF681-FF82-4418-AD0F-9B81AC9E7974}
-9821615.17833917,4882317.59036581,8381,IL-150,"30"" X 24""",Arrow Right,Traffic Signal Standard, ,Guide, ,M1-I100,IDOT,8998,,AERIAL,I,,6099,,{FFE78674-7F04-4DF0-9243-0BFC896DFFED}
-9821608.75170862,4882207.37975775,8382,Adopt A Campus Pathway,"12"" X 18""", ,Streetlight, ,Custom,cncl on am islamic rel,N/A,U of I,9000,,AERIAL,I,,6270,,{6F10D21E-08E1-417B-9B2F-4E30E0A26806}
-9821607.94340055,4882148.41266547,8383,Adopt A Campus Pathway,"12"" X 18""", ,Streetlight, ,Custom,Campus Greens,N/A,U of I,9001,,AERIAL,I,,6437,,{D5CC8CDC-E82B-4DAB-BBEB-3B68591D653C}
-9821609.77440834,4881994.11877421,8384,No Turn on Red,"24"" X 24""", ,Traffic Signal Standard, ,Regulatory, ,R10-11,Champaign,9004,,AERIAL,I,,6439,,{75D3E560-ABD6-449F-94B4-EA3C7BF2F2D1}
-9821609.77440834,4881994.11877421,8385,OK Diagonal Crossing,"12"" X 18""", ,Traffic Signal Standard, ,Object Marker, ,N/A,Champaign,9005,,AERIAL,I,,6439,,{EF8A52FF-D595-4082-885F-B14DE660D593}
-9821603.48483597,4881969.17836033,8386,Lane Use -Straight and Left Only,"18"" X 24""", ,Traffic Signal Mast Arm, ,Regulatory, ,R3-6R,Champaign,9006,,AERIAL,I,,6440,,{5DFCC2EF-0ED0-4C60-8C80-89F4B922AA54}
-9821603.48483597,4881969.17836033,8387,No Right Turn,"24"" X 24""", ,Traffic Signal Mast Arm, ,Regulatory, ,R3-1,Champaign,9007,,AERIAL,I,,6440,,{5500F709-6C2C-4B28-8C47-102C61B50D70}
-9821603.48483597,4881969.17836033,8388,No Right Turn,"24"" X 24""", ,Traffic Signal Standard, ,Regulatory, ,R3-1,Champaign,9008,,AERIAL,I,,6440,,{414EF05C-8BAD-4870-97B6-7AA8C1EC52BC}
-9821603.48483597,4881969.17836033,8389,OK Diagonal Crossing,"12"" X 18""", ,Traffic Signal Standard, ,Object Marker, ,N/A,Champaign,9009,,AERIAL,I,,6440,,{15DB2AFC-7FB1-41FE-A170-8A36B63FCD27}
-9821604.29224682,4881885.77885883,8390,Adopt A Campus Pathway,"12"" X 18""", ,Punched Telespar, ,Custom,club kramerica,N/A,U of I,9010,,AERIAL,I,,6275,,{7F469CD3-464C-4F19-A1A8-063F6C2A7777}
-9821604.01685515,4881852.61433875,8391,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,9011,,AERIAL,I,,6276,,{F57C9D7F-A445-496E-B833-6553C1CEF98F}
-9821596.37567232,4881801.47170067,8392,Right Curve,"24"" X 36""",Except Buses,Punched Telespar, ,Warning, ,W1-2R,Champaign,9018,,AERIAL,I,,6345,,{0912E6CF-D1D0-484F-91E7-14398CFC6A75}
-9821603.31537411,4881794.01322352,8393,Yield Here to Pedestrians,"24"" X 24""", ,Streetlight, ,Warning, ,R1-5,Champaign,9019,,AERIAL,I,,6346,,{F4481995-6AFB-4A8E-A0D4-412DDCE1D282}
-9821601.49961869,4881676.21536316,8394,Yield Here to Pedestrians,"24"" X 24""", ,Punched Telespar, ,Warning, ,R1-5,Champaign,9020,,AERIAL,I,,6447,,{33528D02-BE89-4D8F-A229-2915D0F282F2}
-9821606.91380526,4881655.44344982,8395,No Left Turn,"18"" X 24""", ,Streetlight, ,Regulatory, ,R3-2,Champaign,9021,,AERIAL,I,,6277,,{59DE532F-AB46-4E90-A69E-A56DD27B9AB8}
-9821578.28502989,4881305.90929573,8396,Lane Ends Merge Left,"30"" X 30""", ,Unpunched Telespar, ,Warning, ,W9-2L,Champaign,9022,,AERIAL,I,,6278,,{33F6670D-3DAC-4A2A-94EF-96FC50718356}
-9821569.05252355,4881366.73008855,8397,Yield Here to Pedestrians,"24"" X 24""", ,U-Channel, ,Warning,,R1-5,Champaign,9023,,AERIAL,I,,6448,,{74BEB492-01CE-4699-B920-D1B470914017}
-9821579.05419319,4881369.77614873,8398,"Cars Only Left, Bus Only Right","36"" X 24""", ,Punched Telespar, ,Regulatory,,R3-11b,Champaign,9024,,AERIAL,I,,6449,,{4ED43FBF-DAAB-484F-858F-294982175324}
-9821581.91331327,4881549.06732712,8399,Buses Only,"24"" X 24""", ,Punched Telespar, ,School, ,N/A,Champaign,9026,,AERIAL,I,,6450,,{48ECF8A6-EA33-4FB6-B740-C4B003C6DB06}
-9821578.93345103,4881607.62268502,8400,Rehabilitation Education Center,"18"" X 24""", ,Streetlight, ,Custom, ,N/A,Champaign,9027,,AERIAL,I,,6283,,{A2B6C2B5-C092-43E1-B7B8-0267883B8D74}
-9821583.1106126,4881626.79557568,8401,Yield Here to Pedestrians,"24"" X 24""", ,Punched Telespar, ,Warning, ,R1-5,Champaign,9029,,AERIAL,I,,6451,,{5EE461AC-B1B1-4316-B993-8D2DCEAAC077}
-9821577.15096846,4881833.05062548,8402,Yield Here to Pedestrians,"24"" X 24""", ,Streetlight, ,Warning, ,R1-5,Champaign,9030,,AERIAL,I,,6452,,{FE5B99DB-A8F4-4FDE-BE9F-3DDC706CEAB7}
-9821576.19395539,4881973.73333906,8403,No Turn on Red,"24"" X 24""", ,Traffic Signal Mast Arm, ,Regulatory, ,R10-11,Champaign,9031,,AERIAL,I,,6453,,{1E097697-C01C-4699-BC79-F98D1B957B4B}
-9821576.19395539,4881973.73333906,8404,OK Diagonal Crossing,"12"" X 18""", ,Traffic Signal Standard, ,Object Marker, ,N/A,Champaign,9032,,AERIAL,I,,6453,,{8CCAF460-515D-4643-B12A-A47FC94A478D}
-9821578.51432026,4882008.22375381,8405,OK Diagonal Crossing,"12"" X 18""", ,Traffic Signal Standard, ,Object Marker, ,N/A,Champaign,9033,,AERIAL,I,,6454,,{E146431B-A5B3-4D5C-A87C-2746DD8F5608}
-9821578.51432026,4882008.22375381,8406,No Turn on Red,"24"" X 24""", ,Traffic Signal Mast Arm, ,Regulatory, ,R10-11,Champaign,9034,,AERIAL,I,,6454,,{4F334AEA-1FF3-4B0F-B6C0-B6794604C6E8}
-9821585.82625499,4882173.46738963,8407,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,9035,,AERIAL,I,,6289,,{1378ADB3-80E2-4433-899F-7EDC23B117C2}
